,category,id,latitude,longitude,gen_cat_African,gen_cat_American,gen_cat_British_Irish,gen_cat_Chinese,gen_cat_European_Other,gen_cat_French,gen_cat_Indian,gen_cat_Italian,gen_cat_Japanese,gen_cat_Korean,gen_cat_Latin_American,gen_cat_Mediterranean,gen_cat_Mexican_Caribbean,gen_cat_Middle_Eastern,gen_cat_Other,gen_cat_Pakistani,gen_cat_Southeast_Asian
2821,moroccan,mOs9Mv94pVrvW54h4gTiEQ,51.4902756234895,-0.190962555714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,moroccan,3wi41xKnOw4HjI1k3W8x4Q,51.5141563415527,-0.139219999313354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,moroccan,TbrABK-KObvP6kVLT4XT7g,51.514142,-0.126581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,moroccan,4C-p6XFct7xRAOTL-fNkcw,51.52252,-0.207549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,moroccan,6A-PO_SZ0XvkDe2CqPZTKA,51.5235441,-0.1974717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,moroccan,wZbe9eWmaRRBHaeticSw8w,51.513649,-0.188487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,moroccan,T2evSsTQ0F2IjJRlFSETlQ,51.5205471,-0.138871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,moroccan,BRi9M7rT8IpQIleFwh4LZg,51.489167370251,-0.13672125453826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,moroccan,qQnwkVvH6cVUg2kG3BeaAg,51.5128822,-0.1280988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,moroccan,X-lW8Vd9xa3GNpNeRKQehQ,51.5066115,-0.1480304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,moroccan,0mroXj__lRn0lgEITeQ3Lg,51.5111433,-0.1874242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,moroccan,S84AX-PxAiOXvQ3XeHUPvA,51.522033,-0.207989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,moroccan,uv0Q-3xf7u_iI2x9tsWaJQ,51.511618,-0.1871767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,moroccan,aP2dm3BkDJu4Z4pE7GUdlQ,51.5335904,-0.0260802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,moroccan,L-MbjOsStv0vdXusEEfzeA,51.522453,-0.077748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,moroccan,Su_4pW7-7qV_mWP6goRPwQ,51.526589485236,-0.081851831218643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,moroccan,66gdphKtopo2J1ieDMeX1A,51.519764,-0.155596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,moroccan,gMewUBQkqa101MV6Mrffdg,51.414097,-0.124145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,moroccan,V7vaY1pbuKwfSLS0oxjaBQ,51.5215820456207,-0.208927989006042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,moroccan,vJMGOM8f6LcBXRc-WG-FFg,51.5146909,-0.1623884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,moroccan,Ahq12llS_TNg6uJWhzyPdQ,51.5185417,-0.0791675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,moroccan,h8adqo_qme531tQR6mbtuA,51.5108882,-0.1868312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,moroccan,ezFHxXLRZoChttIrK2QzTw,51.426289,-0.170093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,moroccan,BF452Enu1hE6s7glIuYEbQ,51.4737812,-0.0912331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,moroccan,T4sl-JZSeHuh-Kho5ojBgw,51.5833173,-0.1998413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,moroccan,yBJBqs9IXeyKlTOwMX_8_A,51.524878,-0.080861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,moroccan,c-3R0yROUJhpNXimdblI7A,51.5965816466601,-0.198211661692271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,mediterranean,AMfqUC9oYC0xc55MaXbvAA,51.511617,-0.1385226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2851,mediterranean,WT5EjZGp4gn9BNnzTlC2Ww,51.5397542479056,-0.102216303348541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2852,mediterranean,IXfqW71UvwKzjSg0HsFiFQ,51.5181446,-0.0771446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2853,mediterranean,ggwDV5tRXMfQJvH2-yZVug,51.5144480132327,-0.126241173962971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2854,mediterranean,D8T1NJ982wZPiItnxp2AKA,51.5111632,-0.1327159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2855,mediterranean,L-ZNTln24SoU_jYia4M19Q,51.514890823172,-0.19941762827537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2857,mediterranean,eekflLQwzpeZ9sNg89F38A,51.49905885109,-0.18382193239086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2858,mediterranean,Dk8E7GAnHBFm-ejmoEL_mg,51.543395,-0.172707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2859,mediterranean,bibItX92d7LSCVThLeXb8Q,51.504908,-0.0905255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2860,mediterranean,UrtRHgi_UrEIWzFlHAPgdQ,51.5020459793003,-0.118898302654998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2861,mediterranean,mBkMpzhvXflyZsqX0s-FKg,51.5174575,-0.1263657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2863,mediterranean,KqJRHfKsePB_UhnLwLsc9w,51.4995410465702,-0.197148917239343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2865,mediterranean,hpncQ7tdoYEpgLgT7XnLuw,51.5140328019011,-0.161734599711996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2866,mediterranean,nbuZsM-j0NnQlD-jeJ64sQ,51.5154839,-0.1362927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2867,mediterranean,-vrmaJFI84po0s_xbgOxug,51.510831,-0.126832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2869,mediterranean,qQHJL2i-7WxcFbgRJy4GHw,51.539693431101,-0.14189511136749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2870,mediterranean,eGEFIffay14G4IncN0b8VQ,51.528078,-0.2011076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2871,mediterranean,9OYD_bEc30BCmlX4He9C6Q,51.5226,-0.2075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2873,mediterranean,0uaRG5fxdYWadd_i3yZj9A,51.5188743002978,-0.140588674412322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2874,mediterranean,lD9uGmjLDFjxrHFCZe5kPQ,51.5371934005833,-0.0812172889709473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2876,mediterranean,KW3YTOMZGLqi9MnEWUDKhw,51.5081215,-0.1977605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2877,mediterranean,PypqYf7svF17kc4fcl2k2w,51.5260580872352,-0.123579762876034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2878,mediterranean,tSRsSKlk4cKWD7Pc7aJihQ,51.5154866,-0.1506015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2879,mediterranean,m9esrg5f9KirI5GBOQMtlw,51.5334518,-0.1112664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2880,mediterranean,x7Z52Z5asB91V2l2sBLWWg,51.478779,-0.1880149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2881,mediterranean,3i4jvscgJaqqH4wVeCGZ3g,51.5310066789562,-0.0720013229382668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2882,mediterranean,BxLOgE8-LkyFvpctaEIf2Q,51.514233,-0.127168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2883,mediterranean,rMX45d4zT0zjgh5nbf7Ohw,51.50431,-0.192805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2884,mediterranean,KBUt0sK8Ec3UjqOI4hzjJg,51.5242658,-0.0874923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2885,mediterranean,F5jwwMVWOGBl3MHOQBp_7Q,51.524047,-0.139212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2886,mediterranean,JzwGQv-cXFkiDaCgmxU_6Q,51.5213369,-0.0756341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2887,mediterranean,yaKSuSzyKnj2MrUDjXMfMA,51.5604134,-0.1143848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2890,mediterranean,M2oz3MtmyU1AjPBQF3A-PA,51.4597427894443,-0.124962139288805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2891,mediterranean,0dcnEygr290hp8c0AsVZhw,51.466824643682,-0.16962639686938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2892,mediterranean,mqjvlxEe6T93W3uCpHlCXA,51.5153031223774,-0.174293965101242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2893,mediterranean,qqScjlHBOoC4rS79uFI9AA,51.4740506,-0.0902791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2894,mediterranean,ABwdlG91INJvVXZu2LMvzg,51.5360006,-0.1388649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2895,mediterranean,FveMkqfoB6PKH46EaxStCg,51.4972557,-0.1345799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2896,mediterranean,OuhLJ_IEYTLyrkZLg3tXHw,51.49182,-0.1356999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2897,mediterranean,aFiHbty-r54yFq-BilEvcg,51.4943958,-0.1672001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2898,mediterranean,KAbVYGZMvUzfHvlLNXMcTQ,51.5735267,-0.1998987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2899,mediterranean,2hWE0g0lCJt97WQY4o2Q-g,51.5189556,-0.0772774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2900,mediterranean,Ez2ypceMBmLB_oZCER8IZQ,51.545222,-0.075548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2901,mediterranean,Yw-oiVD6xr7rBW8C08KzBQ,51.490293,-0.191228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2902,mediterranean,7kBtTjr1SdEDESFiyan-Ag,51.4942818627381,-0.175694857095886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2903,mediterranean,z1zJUeCQY7NShdWzdMFyDg,51.5347640075951,-0.139229111373425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2904,mediterranean,hQEdwFG8kCTCO6fwvLuWBQ,51.486104,-0.1846975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2905,mediterranean,VvTe3niJOcveLBq0kEt-dg,51.5176119,-0.1387966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2906,mediterranean,Q4CNHjS0xHKAmhbxomO98A,51.5144097860667,-0.107436873016354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2907,mediterranean,i6nKMes2EBuqRIOAZB1Z2A,51.521777,-0.140106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2908,mediterranean,cowz7X7tA70MygHGDLALUA,51.541374,-0.103168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2909,mediterranean,FnSyjju-Q2LvBCV-D3FRkQ,51.5761695,-0.0988386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2911,mediterranean,5PxKrVp1I9aYOcUBUyoA3Q,51.520193,-0.118026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2912,mediterranean,hgsuJ9Al3GgBI_EJRsjwOw,51.5034951,-0.1020829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2913,mediterranean,60FKzb3X3kkuv29_P-PPMw,51.498051,-0.184063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2914,mediterranean,nLgRYqDWBryUZ46F-0ZEAA,51.505570737177,-0.22483055106729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2915,mediterranean,tMCi65NLHTg5xFBz1xz5lg,51.5098350641127,-0.129026994109154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2916,mediterranean,Jt5Svz8VpMFb_Uu5HF71vA,51.506589907032,-0.0996197248070985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2917,mediterranean,hGi5yoIsccYkX_iAgph-Fg,51.5614380958939,-0.150461196899414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2919,mediterranean,wxjGcNxABE-9dB8Rbc4LvA,51.5141685,-0.1393937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2920,mediterranean,DHxTMSbO70AKwaJocBISxA,51.4669675,0.0085395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2921,mediterranean,QAn_WMhbD3-e3XXt4Ag_5g,51.4973636978567,-0.156593146285088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2924,mediterranean,EUC2Stc1ac4CLVeiXBGbQQ,51.4941967938634,-0.174469649791718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2927,mediterranean,bJ8C7gZ3kSXlExw5u8rQZw,51.500275,-0.1599717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2928,mediterranean,ThvvcTpnuzdc9tWgdsyDjQ,51.5402351,-0.1028092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2929,mediterranean,ueoDjR05_TlI068yAL1gtw,51.5210724,-0.1237763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2930,mediterranean,6lT-dF0bgiyS3IWlqBOTgQ,51.4736678,-0.0888521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2931,mediterranean,YJFkY5lq9U2GtnesYX9rLg,51.5362538,-0.138899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2932,mediterranean,lZlYwr7rlRGscEqh5rc_2Q,51.5931937044243,-0.167064398109159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2933,mediterranean,j1sQ3-Zv9o1lgx37RkelFA,51.514093,-0.193974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2934,mediterranean,iUAsY7KSnvD_OABaPeMuQg,51.5215326,-0.1102757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2935,mediterranean,NQYz4h4Bo7podoot-TcNgw,51.4894381,-0.2062968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2936,mediterranean,pMVy5Hk7cdx9mEblo9UB_w,51.5600626,-0.1146694,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2938,mediterranean,kB7shGNkd1bvchDGbANRRg,51.518713744204,-0.19772312832728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2939,mediterranean,6SEQsZQRlskcwwww6OmMPw,51.525878,-0.1097892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2940,mediterranean,ryYFp-U1ACFcfZncf17Pew,51.518214,-0.151926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2941,mediterranean,RgzZKHdUgQIEsMrOxGxo7w,51.4962712489601,-0.147187725623146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2942,mediterranean,ZIRANkD-5LsN7YCxgDbibg,51.5220522,-0.1139004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2943,mediterranean,c71anMJ-IhwwhoBuQElvDw,51.524040124858,-0.12683082171729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2944,mediterranean,TqSLaKotuAUtorwnOGwmbw,51.533784,0.011899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2945,mediterranean,lNjcg07yKodTx_HBFDir8A,51.5184871077587,-0.168269997098236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2947,mediterranean,H0AJuxxIE8g3ZRK3i_kjJw,51.516124,-0.142642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2948,mediterranean,ydAy5UC6GhdTOJc-o-tBew,51.5129578,-0.1312579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2950,mediterranean,0s-61pNDaYxlw4G6iAF7ig,51.4825785,-0.178253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2951,mediterranean,J49_m7KbqYykHli1Ko5bDQ,51.5299626233313,-0.269288158850827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2952,mediterranean,Y2eA2cD_BISMh3U9CKd9FA,51.520657,-0.15292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2953,mediterranean,_ymC_pjQYWhyhptwnJI3vg,51.5422885,-0.1483506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2954,mediterranean,MGKOqvL9GSpfsStvQVZgPg,51.5148955190042,-0.162975134562592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2955,mediterranean,O8icLQBSTev7xW6gotxMaA,51.507658447453,-0.10994525069412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2956,mediterranean,9tZbDO-7QJyXCBrqPv1FUw,51.468957,-0.026392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2957,mediterranean,L_JmPa6gkC2MDUnyk4kX8w,51.58039,-0.099181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2958,mediterranean,lWVbHYgg7Cg9oAqyqPwNOw,51.4748765,-0.2005185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2959,mediterranean,zqr54R-hh99HCPaujuLpXQ,51.5228964,-0.0929861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2960,mediterranean,L_KzfE-g-j_RKQsODRKJUA,51.5414604,-0.1534141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2961,mediterranean,s9gy9iBLgHHhtWaJQTSJDw,51.551204247417,-0.086233399161138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2962,mediterranean,ePhm2N4pa6ohVQvKNJgosw,51.5254171,-0.0708807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2963,mediterranean,-aZuIlSy6s15w3xSD7yMtw,51.4175251,-0.179607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2964,mediterranean,e-aVuZ-ulisoMprK0Grr7A,51.519045056827,-0.20720726102537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2965,mediterranean,4cyauUryxXhbDTVvNKrifg,51.5153535,-0.0822509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2967,mediterranean,u_sBc_teU_TvOQYlVcUlsQ,51.5137229,-0.1199386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2968,mediterranean,FqKIlFC8DmettQ1JnTcyWA,51.5267265,-0.063456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2969,mediterranean,H7uILqn0N-vaSWzZa8RDhQ,51.5,-0.1270045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2970,mediterranean,pzXDnLg30LiseusI1Zjj3g,51.5081140585976,-0.0953701489409686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2971,mediterranean,RhwexhnDsmQmySOo9MATAA,51.5809168,-0.1234457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2972,mediterranean,WVwCVcyiiqci_UiCBNtJRg,51.5649636,-0.1333893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2974,mediterranean,DWXXHy-CQGqBp66aF23ecA,51.5070446,-0.1945074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2975,mediterranean,tPTZ_yLRzs4WGzFxUoJ3pA,51.4624748,-0.1357238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2976,mediterranean,xUd1mm4SoIEQGEP1Si_M9g,51.5049408938333,-0.0835744439008631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2977,mediterranean,TDrEAzX_Vx5rNjS3cOZDuA,51.5264602,-0.063397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2979,mediterranean,IIA2UlcUbynOmHht3DO16w,51.51289,-0.03782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2980,mediterranean,xyGoZSV_Gqh11iusdToF1Q,51.532232,-0.105091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2981,mediterranean,adqvTXUjetLm6igUytfebQ,51.5142043887312,-0.104091167449951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2983,mediterranean,NeI-heUhea4ccBPksEE2Bw,51.562016,-0.075272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2984,mediterranean,rRlwOsA8ZSM4BeUOfS2MVg,51.45958,-0.134761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2985,mediterranean,WsWqeP9O4njIGlrCgC0pcw,51.5510820203666,-0.140608501760597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2986,mediterranean,3CVQ47ll6gAQ4_ykcsvWlA,51.5695125,0.0097929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2987,mediterranean,DjARZzftFMP3rROYnf_ghA,51.462055454708,-0.00941636139943664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,mediterranean,piqbO8uYVR8y_no3q35f0Q,51.5110045,-0.1302709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2989,mediterranean,QZKDYFKL8NcXt1UrUjlvGw,51.57824,0.02585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2991,mediterranean,8VgIHtsYw9zpH6E_AbA9zA,51.496112,-0.111977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2992,mediterranean,6tkIu-0N3-5mhTRcoqlUgw,51.5179862976074,-0.138776004314423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2994,mediterranean,GRGT43OxX1FmFzVkUGVb5w,51.519562820314,-0.170579494651065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2996,mediterranean,RPnk4_xu3LZZEmkCjvpovA,51.5238431,-0.0936561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2997,mediterranean,CGnqRKfqGJdHTuQD7bCwyg,51.5983693706453,-0.231777426180997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000,mediterranean,NNeV9ZadpOh19SSMbpfd_Q,51.6127,-0.159429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3001,mediterranean,72pgq9gqJnKC-JkuGhccmw,51.51584,-0.119723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002,mediterranean,T4BgsPT7Cr1R_Xg7nCfN-Q,51.5510289,-0.1105209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3003,mediterranean,-Y_R2HWvGtraVCH3xRyaJA,51.5392068982922,-0.106789918934723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3004,mediterranean,g5kMzrmKU1qozcB3kgfQJA,51.5374807248439,-0.179045967860144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3006,mediterranean,STHJ53yly8v7FwRUBQbAow,51.5064108,-0.1464668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3007,mediterranean,di1n29ozUW8MIX9ybAQ61A,51.5228192,-0.0339403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3008,mediterranean,02GQy1Luy_ASA5XsxBZzOg,51.5789055787026,-0.0988015159964561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3009,mediterranean,LmyNtV7eiuQJXB2EQkaRew,51.5175473,-0.2896765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3010,mediterranean,-ov2yOw5_kjEXTSYaJM9zA,51.5057767,-0.226153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3011,mediterranean,c76IEldvbXUlh3HBa_-uTQ,51.5206756591797,-0.109520003199577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3012,mediterranean,2_d0D1qyKOqJjpOPs7b18w,51.51263,-0.187115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3013,mediterranean,252OHOMcJjxKAHg5_jWonA,51.5416554,-0.0851086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3014,mediterranean,inIujTdzpyL0r7kSscd20A,51.531357,-0.124062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3015,mediterranean,i6Kjb1ndF4CIxqNOKGxqfg,51.5581083,-0.1194863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3016,mediterranean,UNTou_wXoR43wahKCifcKw,51.535028,-0.139335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3017,mediterranean,w6c8PLhjHyuLNqJKPicxkg,51.495671,-0.1418347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3018,mediterranean,8fq4xKWlW4mze4V6botliw,51.5201918110749,-0.0707922130823135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3019,mediterranean,Fj_b2mcFMRN8FDuB9IfydA,51.6095052,-0.1101264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3020,mediterranean,zOWrnbAHVcElxQclikcKlQ,51.5924556541187,-0.143229961395264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3021,mediterranean,67K_tQw7tvKX11sR8WFMSg,51.513735,-0.134856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3022,mediterranean,pYFjRmGfMOSK4oBfv-OXVQ,51.5183791594568,-0.113150750504717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3023,mediterranean,13t82L1cPiVXavMGP0P1Eg,51.5117427,-0.1775125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3025,mediterranean,EQ3WDQk4NgRsGFah_Nnsdg,51.46026,-0.010875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
